'RLVKEY';'SEMESTER';'TYP';'STUNDEN';'CREDITS';'LV_STATUS_NR';'LV_STATUS';'KOMPONENTEN_TYP';'FRAGE_TYP';'FRAGETEXT';'OPTIONEN';'ANTWORT';'OPTIONNR';'FREITEXT'
'7094a863b00e893';'20S';'PS';3.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die vierstündigen Vorträge fangen früh an und sind quasi Monologe, leider sehr Geologie-lastig, es werden selten andere Themen der Physiogeographie aufgegriffen. '
'7094a863b00e893';'20S';'PS';3.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'An diesem LV-Leiter können sich andere Lehrende des Geographieinstituts gerne ein Beispiel nehmen.'
'b47f0003e8203be';'20S';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'der Inhalt'
'b47f0003e8203be';'20S';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Verständlichkeit,Aktualität, sehr netter Professor '
'b47f0003e8203be';'20S';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Eigentlich nichts '
'b47f0003e8203be';'20S';'VO';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'/'
'c1acc619867a117';'20S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Man bekam einen sehr guten Überblick über die verschiedenen Methoden, Textarten etc. Wichtige Infos zum wissenschaftlichen Schreiben, was einem vorher nicht so bewusst war. '
'c1acc619867a117';'20S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die Vorlesungen waren für mich, mit 4h online, einfach zu lang, um so lange konzentriert mitzuarbeiten. '
'c1acc619867a117';'20S';'PS';2.0;4.0;'50';'genehmigt';'Lehrer';'FREITEXT';'Was gefällt/gefiel Ihnen im Rahmen des Distance Learnings besonders gut? (Beschreiben Sie bitte möglichst genau)';'n/a';'-2';'-1';'Ich fand gut, dass es auch zwischen den Terminen, offene Stunden gab, an denen man seine Fragen stellen konnte bzw. konnte man sich auch dauernd per Mail melden. '
'c1acc619867a117';'20S';'PS';2.0;4.0;'50';'genehmigt';'Lehrer';'FREITEXT';'Was hat nicht gut geklappt, was vermissen Sie bzw. was könnte verbessert werden? (Beschreiben Sie bitte möglichst genau)';'n/a';'-2';'-1';'Was einfach ein Problem war, war die Verbindung mit dem Internet, aber da kann keiner was dafür. Die Zeiten ( Samstags, 10 Uhr) fand ich auch nicht so gut, aber verstehe ich auch, da da jeder Zeit hätte. Allerdings wäre es da besser, früher anzufangen. '
'd0f093c5f0e939d';'20S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'interessantes Thema, gute Erklärweise'
'd0f093c5f0e939d';'20S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'mehr Kommunikation mit den Studierenden, besser reagieren in so einer Situation / vielleicht Videos hochladen, die den Stoff erklären, was in anderen LVs üblich ist.'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Gestaltung der Seminare'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Lernmotivation, Kooperation, Kommunikation, die Vorstellung der Präsentationen ist ohne große Probleme verlaufen!'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr anwendungsorientiert; '
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Frau Pethe hat die LV-Inhalte besonders gut erklärt. Der Unterricht, sowohl in der Uni als auch das Onlineseminar waren sehr spannend uns inhaltlich gut aufgebaut.'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'interaktiv
interessant gestaltet
Lehrstoff verständlich übermittelt'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Erstmaliges Ausprobieren des Wissenschaftsbetriebes mit der empirischen Sozialforschung, auch sehr hilfreich für zukünftige Jobs.'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine Kritik'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Während der Coronazeit führt insbesondere so eine LV mit Gruppenarbeiten wie diese zu Verzögerungen und unermesslichem Druck. '
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Langes und eigenständiges Arbeiten während einer Pandemie ist eine neue Form von Qual
Wenn die letzte Zeit etwas gelehrt hat, dann, dass es etwas gibt das schlimmer ist als Gruppenarbeiten und zwar virtuelle Gruppenarbeiten.'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Keine'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Etwas häufigere Termine wären gut.'
'c422a3118f1f859';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Danke'
'87162ba616f5ff7';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Variation der Gebiete, Gruppenarbeiten'
'87162ba616f5ff7';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Fr. Prof. Garcia-Santos ist freundlich und hilfsbereit. Die Themen sind interessant und im Fall der Seminararbeit handelt es sich um ein gegenwärtig relevantes und regionales Thema.'
'87162ba616f5ff7';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Für mich als Erstsemestrige, war es schwierig, die ganzen Sachen online zu erfassen bzw. an Literatur zu kommen, aufgrund von Corona. '
'87162ba616f5ff7';'20S';'PS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Weniger Gruppenarbeiten (speziell wenn persönlicher Kontakt nicht möglich ist), für 3 ECTS überproportional viel Arbeit'
'f69046dd2d0f6c3';'20S';'PS';2.0;5.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Rainer and Mihai did this course very well. We learned a lot from them. Instructions were clearly. Then, we have received updates regularly. To write the seminar paper was very interesting and it was an honour to have a different topic (theory and practice than the others I''ve had before at lessons. Just even the presentations. During presentation it was great that we had the possibility to skip through the PowerPoint Slides by ourselves. Besides this all we gained some further interesting information from Mihai. Then, we had very well intensive discussions there. I by myself really enjoyed the lesson. I hope we can do the excursion on-site in Romania.'
'f69046dd2d0f6c3';'20S';'PS';2.0;5.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'The teaching staff is highly qualified. Despite Covid-19 they try to give us a good and scientific impression of Romania. Because of their nice personalities they have given the best online seminars in my opinion. '
'f69046dd2d0f6c3';'20S';'PS';2.0;5.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'The excursion could be better planned, but it is understandable due to the Covid-19 pandemic'
'f69046dd2d0f6c3';'20S';'PS';2.0;5.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'I have nothing to say here because if have no reasons why there should be some improvements. It was perfect than it was. '
'c2853a97bd60a08';'20S';'PS';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'As so far the exercises were a bit challenging. We''ve received clear instructions of the steps in QGis because we hadn''t made that much experience in a course before. I''m glad that we have gained some intensive critical feedback otherwise we won''t learn from it. Of some things we heard about the first time in this course like how to describe a hillshade map (in other lesson in that part before we learned nothing great about correct interpretation,...). It was an honour to have Rainer and Mihai in the course. '
'c2853a97bd60a08';'20S';'PS';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Due to the Covid-19 pandemic we did not have any personal training, so I am happy about the many evaluations of our views and experiences on Romania and GIS systems. The GIS tasks are very demanding, but I have the feeling that they prepare us well for the excursion. Also the description for the tasks is very good. '
'c2853a97bd60a08';'20S';'PS';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Some steps were skipped in the often precise descriptions, which is confussing. '
'c2853a97bd60a08';'20S';'PS';1.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Only at one exercise it seemed that we all understood something not clear about the area'
'c2853a97bd60a08';'20S';'PS';1.0;3.0;'50';'genehmigt';'Uni';'OPTIONEN';'Mein persönlicher Lernfortschritt in dieser LV war:';' 1:sehr hoch(1/n), 2:hoch(2/n), 3:mittel(4/n), 4:niedrig(8/n), 5:sehr niedrig(16/n), 6:keine Antwort(-3/j)';'1';'1';'So far, definitely the maps are becoming better'
'ffd4cbe1f2bb8fa';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Durchführung als Onlineexkursion.
Sehr gute und strukturierte Aufbereitung der Kursunterlagen.
Sehr interessante Beiträge vom Biosphärenpark.
Die Onlineexkursion weckt definitiv das Interesse, den Biosphärenpark zu besuchen und auf die SDGs im Biosphärenpark näher einzugehen.'
'ffd4cbe1f2bb8fa';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Umstieg auf Online-Format (natürlich wäre vor Ort schöner gewesen, aber durch die passende Umgestaltung war es echt ok!), Aufbau an sich vorher mit Einführung zu Biosphärenparks, SDGs, fand auch Verknüpfung damit gut, Diskussion spannend und auch Vortrag, durch selbst Recherche in der Gruppe konnte man Park ein wenig kennenlernen'
'ffd4cbe1f2bb8fa';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'hoffentlich nächstes Mal wieder vor Ort möglich!'
'cbce32a347a2c17';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Exzellente Aufbereitung trotz Umstellung auf Fernlehre (Video-Rundgänge, große Anzahl an Materialien, Diskussionsmöglichkeit, faire Abschlussaufgabe)'
'cbce32a347a2c17';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr gute Aufbereitung der Inhalte im Moodle und es hat mich sehr gefreut, dass die Exkursion trotz Corona zustande gekommen ist. '
'0ca7294ee2c9843';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Ein anderes Format, dass anders ist als die sonstigen Exkursionen.
Human Nature Elevate Festival war interessant.
Das beste war Musikvortrag
'
'0ca7294ee2c9843';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'unverbindliches Format,
entspannter und didaktisch kompetenter LV Leiter,
lockere Atmosphäre,
eine Reflexion ist sehr hilfreich, um die Exkursion nachwirken zu lassen.'
'0ca7294ee2c9843';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Spannende Einblicke in die Welt des anthropologischen Diskurses in der Großstadt Graz. Lustiger, lehrreicher Ausflug mit Kollegen.'
'0ca7294ee2c9843';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'ich bin anfangs davon ausgegangen, dass die kompletten Kosten von der Uni übernommen werden. Eventuell ist es besser, von Anfang an kommunizieren, dass die An- und Rückreise auf eigene Kosten stattfindet.
Verhältnismäßig wurden viele Beiträge und Abgaben von den Studierenden verlangt für einen ECTS. '
'0ca7294ee2c9843';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Obwohl mich eher die Gesiteswissenschaften interessieren, Redner mit naturwissenschaftlichem und technischem Background hätten die Veranstaltung noch abrunden können.'
'0ca7294ee2c9843';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Thema war zwar Human Nature (menschliche Natur). Allerdings oberflächlich angeschnitten, manche Vorträge langwierig'
'0ca7294ee2c9843';'20S';'EX';1.0;1.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Was soll ich sagen, ein und derselbe Fragebogen wie bei jeder LV.'
'235261a428cadd7';'20S';'SE';1.0;2.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Regelmäßiges Feedback der LV-Leiter. Angebot eines Schreibtutoriums.'
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'I''d like the Version, of doing PowerPoint präsentations with audio.'
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Aufgabenstellungen wurden gut kommuiniziert.'
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'The structure was good despite the current situation due to COVID19. The plan for the semester was well adapted to the difficult circumstances. '
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Der Umgang mit der schwierigen Corona Situation wurde gut gemeistert, mit der Möglichkeit der Erstellung von Referaten die online zur Verfügung gestellt wurden und anschließenden Fragestellungen und Antworten konnte eine gute Lehr und Lern Methode geschaffen werden, bei dem der persönliche Lernerfolg hoch war. '
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Versuch, die Studierenden trotz Distanzlehre zur Auseinandersetzung mit den Themen zu bewegen.'
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'keine'
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'None. The situation with COVID19 was difficult, and everything was executed well in my opinion'
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Leider gab es eine Verdichtung der Aufgabenstellungen zum Semesterende hin. Das hätte man besser lösen können.'
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Große sprachliche Verständigungsprobleme bei der mündlichen Prüfung zum Nachteil mancher Studierender, keine einzige Online-Einheit.'
'abb9241e6b565ab';'20S';'KQ';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'konstruktives Feedback ist immer gut'
'8770095fcb3159f';'20S';'KS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'- grundsätzlich großes Interesse am Thema
- sehr gutes Lockdown-Management vom Vortragenden
  + gute Erreichbarkeit
  + regelmäßiges Briefing und Online-Präsentationen
- dynamische Gestaltung und Anpassung der Inhalte an brandaktuelle Themen (z.B. 5G)'
'8770095fcb3159f';'20S';'KS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'The level of interaction between students and professor'
'8770095fcb3159f';'20S';'KS';2.0;3.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'In my opinion there is no particular suggestions'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'The topics and the explanation of them'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'One of the best courses I attended at the university. The teacher is very well versed in the subject and is clearly committed to the learning success of the students. The topics are well structured and presented in a comprehensible way. The teaching pace is just right. The materials are excellently prepared and the fill-in texts are also a good idea.'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'extremely interisting topic, very good management despite the Corona stuff, the lecturer was very commited to provide a solid lecture via the online-tool'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'The way Professor explain topics and the whole organization of the lecture. It is clear and students can understand it.'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'There is nothing relevant to improve'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'good opportunity for me to give honest feedback'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Lehrer';'FREITEXT';;'n/a';'-2';'-1';'The recording of the lectures is a big advantage for us as students and the BBB sessions were very helpful to clarify any doubt'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Lehrer';'FREITEXT';;'n/a';'-2';'-1';'I consider the video recordings to be a good addition to the lessons, which could be continued even after the corona crisis, as they can be very helpful in the preparation for the exams. However, in the long run I would not want to see them replace the physical classes.

I found the structuring of the discussions in several summarized BBB meetings to be a good idea, because you might not always have questions after each session and you can better schedule the study of the individual topics.'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Lehrer';'FREITEXT';;'n/a';'-2';'-1';'in this case it was totally OK, but in general I would of course prefer physical lectures
the videos were really good prepared, it helped a lot to be able to rewatch them for practicing for the exam'
'3e05ce54e2fe295';'20S';'VC';2.0;4.0;'50';'genehmigt';'Lehrer';'FREITEXT';;'n/a';'-2';'-1';'Video lectures were clear and a good way to learn without going in class.
Also the discussion via BBB was interactive and I liked it.'
'1f36f7174e6d167';'20S';'SE';2.0;8.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'angenehme Atmosphäre zwischen LV-Leitern und Studierenden; dass die LV online gestaltet war; MOOC für eigenständiges Arbeiten/Lernen; hoher Aktualitätsbezug;'
'b5423b52a0860b7';'20S';'SE';2.0;7.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Das praktische Arbeiten.'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Sehr viele Beispiele wurden gezeigt. Hilft beim Verständnis.'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Inhalte werden gut erklärt.
Tutorium ist super, hilft bei Unklarheiten enorm'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'diesmal hat mir gar nichts gut gefallen'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Die Mühe der Lehrenden in Zeiten der Krise.'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Hervorragende Bemühungen des Tutoriums (Fr. Achleitner) auch in der Corona-Zeit - vertonte PPT sind sehr hilfreich,
auch die Unterlagen von Prof. Wakounig sind eine Hilfe
'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Die Prüfung leichter gestalten, bzw. mehr Übungsbeispiele zur Verfügung zu stellen da man ansonsten bei der Prüfung schlechte Chancen hat. '
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Diese LV war für mich sehr schlecht aufbereitet im Vergleich zu anderen LV''s. Viele hatten online Präsenzvorlesungen wo sie Beispiele erklärten oder diese auf der Tafel präsentierten, dies hätte ich mir auch für diese Vorlesung gewünscht, da die Thematik doch nicht so einfach ist, und sich nicht von selbst erschließt. 
Die Unterlagen auf Moodle waren teilweise von Prof. Wakonig vertont jedoch hätte ich mir eine Darstellung der Beispiele auf der Tafel gewünscht. Im Hintergrund von manchen Vertonungen hört man Kindergeschrei (aber dies sei wohl dem Umstand geschuldet, dass zu Krisenzeiten die Kids auch zuhause sind). So hat die Vertonung mir nicht beim Lernen weitergeholfen, da dies ja fast 1:1 im Word Dokument nachzulesen war, was bei der Vertonung geredet wurde. Tutorien von Fr. Achleitner waren auch auf Moodle anzuhören, jedoch wäre es auch hier für mich sinnvoller gewesen, die Beispiele auf einer Tafel darzustellen und so zu erklären. Mir ist klar dass die Tutorien als Ergänzung zum Lernen gesehen werden sollten, aber diese halfen mir nicht beim Verständnis um den Lerninhalt weiter.
In den Word Dokumenten und auch den Power Point Folien sind Übungsbeispiele vermerkt. Manchmal sind Lösungen dabei, aber auch nicht bei allen Beispielen. Interessant wäre bei manchen Beispielen im Fließtext auch der Lösungsweg gewesen und nicht nur die Lösung an sich. '
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Schade, dass das Wiederholungsmeeting nicht aufgezeichnet wurde!!!!'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'war nie online, immer nur die Unterlagen auf Moodle, gerade bei Statistik, was nicht jedem liegt, wäre eine online VO von Nutzen gewesen, ich muss diese LV zu einem späteren Zeitpunkt wiederholen.'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Äußerst kompliziert, kein roter Faden (sehr viele Exkurse), umfangreich'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Ich habe folgende Kritikpunkte und Verbesserungsvorschläge:';'n/a';'-2';'-1';'Finde es schade, dass die LV nicht via Chat/Live- Übertragung gemacht worden ist, da die LVs leider nicht vor Ort abgehalten wurden. War teilweise schwer einen Zugang zum Thema zu finden bzw. war es oft schwer den doch trockenen Stoff zu verstehen, trotz vertonten Folien und Skript.'
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Ist ja ein Standard Fragebogen. Kurz, gut und schnell auszufüllen. '
'8883a52a03dc7d9';'20S';'VO';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'Zu diesem Fragebogen/dieser Erhebung gebe ich folgendes Feedback:';'n/a';'-2';'-1';'Er könnte mehr Punkte zum Ankreuzen vorgeben (z.B. Lernaufwand, Erreichung der eigenen Vorstellungen,...)
Das freie Schreiben motiviert sicherlich nicht viele.. '
'df8febb306829de';'20S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'Aufbau der LV, Benotung'
'df8febb306829de';'20S';'PS';2.0;4.0;'50';'genehmigt';'Uni';'FREITEXT';'An der LV gefällt mir besonders gut:';'n/a';'-2';'-1';'sehr lehrreich'
